node,label
303,2059.0
304,2059.0
305,2055.0
306,2059.0
307,2059.0
308,2059.0
309,2059.0
310,2059.0
311,2059.0
312,2059.0
313,2059.0
314,2059.0
315,2059.0
316,2055.0
317,2059.0
318,2059.0
319,2059.0
320,2059.0
321,2059.0
322,2055.0
323,2059.0
324,2059.0
325,2059.0
326,2055.0
327,2059.0
328,2059.0
329,2059.0
330,2059.0
331,2059.0
332,2059.0
333,2059.0
334,2059.0
335,2055.0
336,2059.0
337,2059.0
338,2059.0
339,2059.0
340,2059.0
341,2059.0
342,2059.0
343,2059.0
344,2055.0
345,2059.0
346,2059.0
347,2055.0
348,2059.0
349,2055.0
350,2055.0
351,2055.0
352,2055.0
353,2059.0
354,2059.0
355,2059.0
356,2059.0
357,2059.0
358,2059.0
359,2059.0
360,2059.0
361,2059.0
362,2055.0
363,2059.0
364,2059.0
365,2055.0
366,2059.0
367,2059.0
368,2059.0
369,2059.0
370,2059.0
371,2059.0
372,2059.0
373,2059.0
374,2059.0
375,2059.0
376,2059.0
377,2059.0
378,2055.0
379,2059.0
380,2059.0
381,2059.0
382,2059.0
383,2055.0
384,2059.0
385,2059.0
386,2059.0
387,2055.0
388,2059.0
389,2059.0
390,2059.0
391,2055.0
392,2059.0
393,2059.0
394,2055.0
395,2059.0
396,2059.0
397,2059.0
398,2055.0
399,2059.0
400,2059.0
401,2059.0
402,2055.0
403,2059.0
404,2059.0
405,2059.0
406,2055.0
407,2055.0
408,2059.0
409,2059.0
410,2055.0
411,2059.0
412,2059.0
413,2059.0
414,2055.0
415,2055.0
416,2059.0
417,2055.0
418,2055.0
419,2059.0
420,2059.0
421,2055.0
422,2058.0
423,2055.0
424,2055.0
425,2055.0
426,2055.0
427,2055.0
428,2058.0
429,2059.0
430,2059.0
431,2059.0
432,2059.0
433,2059.0
434,2059.0
435,2059.0
436,2059.0
437,2059.0
438,2059.0
439,2059.0
440,2059.0
441,2059.0
442,2059.0
443,2059.0
444,2058.0
445,2058.0
446,2055.0
447,2059.0
448,2059.0
449,2059.0
450,2059.0
451,2059.0
452,2059.0
453,2059.0
454,2059.0
455,2059.0
456,2059.0
457,2058.0
458,2059.0
459,2059.0
460,2059.0
461,2058.0
462,2059.0
463,2059.0
464,2058.0
465,2059.0
466,2059.0
467,2059.0
468,2059.0
469,2059.0
470,2059.0
471,2059.0
472,2059.0
473,2059.0
474,2059.0
475,2059.0
476,2059.0
477,2059.0
478,2058.0
479,2059.0
480,2058.0
481,2059.0
482,2059.0
483,2059.0
484,2059.0
485,2059.0
486,2058.0
487,2059.0
488,2055.0
489,2059.0
490,2055.0
491,2059.0
492,2059.0
493,2059.0
494,2059.0
495,2055.0
496,2059.0
497,2059.0
498,2059.0
499,2059.0
500,2059.0
501,2055.0
502,2059.0
503,2059.0
504,2059.0
505,2059.0
506,2059.0
507,2059.0
508,2059.0
509,2059.0
510,2059.0
511,2059.0
512,2059.0
513,2058.0
514,2059.0
515,2055.0
516,2058.0
517,2059.0
518,2059.0
519,2059.0
520,2059.0
521,2058.0
522,2059.0
523,2059.0
524,2059.0
525,2059.0
526,2059.0
527,2055.0
528,2059.0
529,2059.0
530,2059.0
531,2059.0
532,2059.0
533,2055.0
534,2059.0
535,2059.0
536,2055.0
537,2059.0
538,2059.0
539,2059.0
540,2059.0
541,2059.0
542,2059.0
543,2059.0
544,2058.0
545,2059.0
546,2059.0
547,2059.0
548,2059.0
549,2059.0
550,2059.0
551,2055.0
552,2055.0
553,2059.0
554,2059.0
555,2059.0
556,2059.0
557,2055.0
558,2059.0
559,2059.0
560,2059.0
561,2059.0
562,2059.0
563,2059.0
564,2059.0
565,2059.0
566,2059.0
567,2055.0
568,2055.0
569,1625.0
570,2059.0
571,2055.0
572,2055.0
573,2059.0
574,2059.0
575,2059.0
576,2055.0
577,2059.0
578,2055.0
579,1096.0
580,2059.0
581,2059.0
582,2055.0
583,1562.0
584,2058.0
585,2059.0
586,2059.0
587,2059.0
588,2059.0
589,2059.0
590,1096.0
591,2059.0
592,2059.0
593,864.0
594,864.0
595,864.0
596,864.0
597,2059.0
598,2059.0
599,2059.0
600,2059.0
601,2059.0
602,2059.0
603,2059.0
604,2059.0
605,2059.0
606,2059.0
607,2055.0
608,2059.0
609,2059.0
610,2059.0
611,2059.0
612,2059.0
613,2059.0
614,2059.0
615,2059.0
616,2059.0
617,2059.0
618,2059.0
619,2059.0
620,2055.0
621,2055.0
622,2055.0
623,2059.0
624,2059.0
625,2055.0
626,2059.0
627,2055.0
628,2059.0
629,2055.0
630,2055.0
631,1368.0
632,2060.0
633,88.0
634,997.0
635,1061.0
636,2059.0
637,2059.0
638,2059.0
639,2059.0
640,2058.0
641,2059.0
642,2059.0
643,2059.0
644,2059.0
645,2059.0
646,2058.0
647,2058.0
648,2059.0
649,2059.0
650,2059.0
651,2059.0
652,2059.0
653,2059.0
654,2059.0
655,2059.0
656,2059.0
657,2055.0
658,2059.0
659,2059.0
660,2059.0
661,2059.0
662,2055.0
663,2059.0
664,2055.0
665,2055.0
666,2059.0
667,2059.0
668,1735.0
669,1061.0
670,1061.0
671,1735.0
672,1735.0
673,1735.0
674,1735.0
675,1735.0
676,1735.0
677,1735.0
678,1735.0
679,1735.0
680,1061.0
681,1061.0
682,1061.0
683,2059.0
684,2058.0
685,2059.0
686,2059.0
687,2059.0
688,2059.0
689,2055.0
690,2058.0
691,2058.0
692,2059.0
693,2059.0
694,2059.0
695,2059.0
696,2059.0
697,2059.0
698,2059.0
699,2059.0
700,2059.0
701,2059.0
702,2059.0
703,2059.0
704,2058.0
705,2059.0
706,2059.0
707,2060.0
708,1369.0
709,2059.0
710,2059.0
711,2058.0
712,2059.0
713,2059.0
714,2059.0
715,2059.0
716,2059.0
717,2059.0
718,2059.0
719,2059.0
720,2059.0
721,2059.0
722,2059.0
723,2059.0
724,2059.0
725,2059.0
726,2059.0
727,2059.0
728,2059.0
729,2059.0
730,2059.0
731,2059.0
732,2059.0
733,2059.0
734,2059.0
735,2059.0
736,2059.0
737,2058.0
738,2059.0
739,2055.0
740,2059.0
741,2059.0
742,2059.0
743,2059.0
744,2059.0
745,2059.0
746,2059.0
747,2059.0
748,2059.0
749,2058.0
750,2055.0
751,2059.0
752,2059.0
753,2059.0
754,2059.0
755,2059.0
756,2058.0
757,2059.0
758,2055.0
759,2059.0
760,2059.0
761,2059.0
762,2059.0
763,2059.0
764,2058.0
765,2059.0
766,2059.0
767,2059.0
768,2055.0
769,2059.0
770,2059.0
771,2055.0
772,2059.0
773,2059.0
774,2059.0
775,2059.0
776,299.0
777,2058.0
778,2058.0
779,2059.0
780,459.0
781,2058.0
782,2058.0
783,2059.0
784,2059.0
785,2059.0
786,2059.0
787,2055.0
788,2059.0
789,2059.0
790,2055.0
791,2055.0
792,2055.0
793,2059.0
794,2058.0
795,2059.0
796,2059.0
797,2059.0
798,2058.0
799,2059.0
800,2059.0
801,2055.0
802,2059.0
803,2058.0
804,2059.0
805,2058.0
806,2059.0
807,2059.0
808,2059.0
809,2059.0
810,2059.0
811,2059.0
812,2059.0
813,2059.0
814,2055.0
815,2059.0
816,2055.0
817,2059.0
818,2059.0
819,2059.0
820,2055.0
821,2055.0
822,2055.0
823,2055.0
824,2059.0
825,2055.0
826,2055.0
827,2055.0
828,2055.0
829,2055.0
830,2058.0
831,2059.0
832,2059.0
833,2055.0
834,2059.0
835,2055.0
836,2059.0
837,2059.0
838,2055.0
839,2059.0
840,2055.0
841,2055.0
842,2055.0
843,2055.0
844,2059.0
845,2055.0
846,732.0
847,504.0
848,794.0
849,504.0
850,732.0
851,2045.0
852,732.0
853,732.0
854,732.0
855,2045.0
856,2045.0
857,504.0
858,1846.0
859,2059.0
860,2059.0
861,2055.0
862,2059.0
863,2059.0
864,2059.0
865,2059.0
866,2059.0
867,2055.0
868,2059.0
869,2020.0
870,1846.0
871,2059.0
872,2059.0
873,2059.0
874,2058.0
875,2059.0
876,2055.0
877,2059.0
878,2059.0
879,2059.0
880,2055.0
881,2059.0
882,2059.0
883,2055.0
884,2059.0
885,2058.0
886,2055.0
887,2059.0
888,2055.0
889,1416.0
890,2059.0
891,2059.0
892,2059.0
893,2059.0
894,2055.0
895,2055.0
896,2059.0
897,2055.0
898,2059.0
899,2059.0
900,2059.0
901,2059.0
902,2059.0
903,2059.0
904,2059.0
905,2058.0
906,2059.0
907,2059.0
908,2059.0
909,2059.0
910,2059.0
911,2059.0
912,2059.0
913,2059.0
914,2059.0
915,2058.0
916,2059.0
917,2059.0
918,2059.0
919,2059.0
920,2059.0
921,2059.0
922,2059.0
923,2059.0
924,2059.0
925,2059.0
926,2055.0
927,2059.0
928,2059.0
929,2059.0
930,2059.0
931,2059.0
932,2058.0
933,2059.0
934,2059.0
935,2055.0
936,2059.0
937,2059.0
938,2059.0
939,2059.0
940,2055.0
941,2055.0
942,2059.0
943,2058.0
944,2059.0
945,2059.0
946,2058.0
947,2058.0
948,2055.0
949,2059.0
950,2055.0
951,2059.0
952,2059.0
953,2059.0
954,2059.0
955,2059.0
956,2058.0
957,2059.0
958,2055.0
959,2055.0
960,2055.0
961,2059.0
962,2059.0
963,2055.0
964,2055.0
965,2059.0
966,2059.0
967,2055.0
968,2059.0
969,2055.0
970,1894.0
971,2058.0
972,2059.0
973,2059.0
974,2058.0
975,2059.0
976,2059.0
977,2059.0
978,2059.0
979,2058.0
980,2059.0
981,2055.0
982,2059.0
983,2059.0
984,1096.0
985,1096.0
986,2059.0
987,2059.0
988,2035.0
989,2035.0
990,2059.0
991,2059.0
992,2059.0
993,2059.0
994,2055.0
995,864.0
996,864.0
997,2055.0
998,1096.0
999,1096.0
1000,2059.0
1001,2059.0
1002,1096.0
1003,2055.0
1004,1096.0
1005,2055.0
1006,2055.0
1007,1096.0
1008,2059.0
1009,2055.0
1010,1096.0
1011,2055.0
1012,2055.0
1013,2055.0
1014,2059.0
1015,1096.0
1016,864.0
1017,1096.0
1018,2059.0
1019,2055.0
1020,2059.0
1021,1096.0
1022,2059.0
1023,1096.0
1024,2059.0
1025,2055.0
1026,1096.0
1027,2055.0
1028,2059.0
1029,2055.0
1030,2058.0
1031,2059.0
1032,2058.0
1033,2059.0
1034,2055.0
1035,2055.0
1036,2055.0
1037,2055.0
1038,2055.0
1039,2055.0
1040,2055.0
1041,645.0
1042,645.0
1043,345.0
1044,2059.0
1045,2059.0
1046,2059.0
1047,2059.0
1048,2059.0
1049,2058.0
1050,2058.0
1051,2059.0
1052,2059.0
1053,2059.0
1054,2059.0
1055,2059.0
1056,2059.0
1057,2055.0
1058,2059.0
1059,2059.0
1060,2059.0
1061,2059.0
1062,2059.0
1063,2059.0
1064,2059.0
1065,2059.0
1066,2058.0
1067,2059.0
1068,2059.0
1069,2059.0
1070,2059.0
1071,2055.0
1072,2059.0
1073,2059.0
1074,2059.0
1075,2059.0
1076,2059.0
1077,2059.0
1078,1096.0
1079,2055.0
1080,2059.0
1081,2059.0
1082,2059.0
1083,2059.0
1084,2058.0
1085,2059.0
1086,2059.0
1087,2059.0
1088,2059.0
1089,2059.0
1090,2059.0
1091,2059.0
1092,2059.0
1093,2059.0
1094,2059.0
1095,2059.0
1096,2058.0
1097,2059.0
1098,2059.0
1099,2059.0
1100,2059.0
1101,2059.0
1102,2058.0
1103,2058.0
1104,2055.0
1105,2058.0
1106,2059.0
1107,2059.0
1108,2059.0
1109,2059.0
1110,2059.0
1111,2058.0
1112,2059.0
1113,2059.0
1114,1660.0
1115,2059.0
1116,774.0
1117,2059.0
1118,774.0
1119,2059.0
1120,2059.0
1121,2059.0
1122,2055.0
1123,2055.0
1124,2055.0
1125,2059.0
1126,2059.0
1127,2059.0
1128,2059.0
1129,2059.0
1130,2059.0
1131,2058.0
1132,2059.0
1133,2059.0
1134,2059.0
1135,2059.0
1136,2059.0
1137,2059.0
1138,2058.0
1139,2055.0
1140,2059.0
1141,2059.0
1142,2059.0
1143,2059.0
1144,2059.0
1145,2059.0
1146,2059.0
1147,2055.0
1148,2055.0
1149,2055.0
1150,2059.0
1151,2059.0
1152,2059.0
1153,2055.0
1154,2059.0
1155,2058.0
1156,2059.0
1157,2059.0
1158,2055.0
1159,2055.0
1160,2055.0
1161,2055.0
1162,2059.0
1163,2059.0
1164,2059.0
1165,2059.0
1166,2059.0
1167,2059.0
1168,2055.0
1169,2058.0
1170,1735.0
1171,2055.0
1172,2055.0
1173,2059.0
1174,2059.0
1175,2058.0
1176,2059.0
1177,2055.0
1178,2058.0
1179,2059.0
1180,2059.0
1181,2055.0
1182,2059.0
1183,2059.0
1184,2058.0
1185,2058.0
1186,2059.0
1187,2055.0
1188,2059.0
1189,2059.0
1190,2058.0
1191,2059.0
1192,2058.0
1193,2059.0
1194,2059.0
1195,2059.0
1196,2059.0
1197,2059.0
1198,2059.0
1199,2059.0
1200,2059.0
1201,2059.0
1202,2055.0
1203,2059.0
1204,2055.0
1205,2055.0
1206,2059.0
1207,2058.0
1208,1296.0
1209,2059.0
1210,2059.0
1211,2059.0
1212,2059.0
1213,2059.0
1214,2059.0
1215,2059.0
1216,2055.0
1217,2055.0
1218,2055.0
1219,2059.0
1220,2059.0
1221,2059.0
1222,2059.0
1223,2055.0
1224,2059.0
1225,2055.0
1226,2055.0
1227,2055.0
1228,2059.0
1229,2055.0
1230,2059.0
1231,2055.0
1232,1729.0
1233,2059.0
1234,2059.0
1235,2059.0
1236,2055.0
1237,2058.0
1238,2059.0
1239,2055.0
1240,2055.0
1241,2055.0
1242,2055.0
1243,2055.0
1244,2059.0
1245,2055.0
1246,2055.0
1247,2059.0
1248,2059.0
1249,2059.0
1250,2055.0
1251,414.0
1252,645.0
1253,2059.0
1254,2058.0
1255,2059.0
1256,2059.0
1257,2059.0
1258,2059.0
1259,2059.0
1260,2059.0
1261,2059.0
1262,2055.0
1263,2059.0
1264,2059.0
1265,2059.0
1266,2059.0
1267,2055.0
1268,2055.0
1269,1978.0
1270,2059.0
1271,2059.0
1272,2059.0
1273,2059.0
1274,2059.0
1275,2059.0
1276,2059.0
1277,2058.0
1278,2055.0
1279,2059.0
1280,2055.0
1281,2059.0
1282,2059.0
1283,2058.0
1284,2055.0
1285,2055.0
1286,2055.0
1287,2055.0
1288,2055.0
1289,2059.0
1290,2059.0
1291,2055.0
1292,2035.0
1293,2035.0
1294,2035.0
1295,2035.0
1296,2035.0
1297,2059.0
1298,2035.0
1299,2035.0
1300,2035.0
1301,2059.0
1302,2059.0
1303,2035.0
1304,2035.0
1305,2055.0
1306,2035.0
1307,2035.0
1308,2035.0
1309,2035.0
1310,2035.0
1311,2035.0
1312,2035.0
1313,2055.0
1314,2035.0
1315,2035.0
1316,2035.0
1317,2035.0
1318,2035.0
1319,2035.0
1320,2059.0
1321,1339.0
1322,2035.0
1323,2035.0
1324,2035.0
1325,1339.0
1326,2035.0
1327,2035.0
1328,2035.0
1329,2035.0
1330,2035.0
1331,2035.0
1332,2035.0
1333,2035.0
1334,2059.0
1335,2035.0
1336,2035.0
1337,2055.0
1338,2035.0
1339,2035.0
1340,2035.0
1341,2035.0
1342,2035.0
1343,1812.0
1344,817.0
1345,1106.0
1346,2059.0
1347,2059.0
1348,2059.0
1349,2059.0
1350,2055.0
1351,2055.0
1352,2055.0
1353,2059.0
1354,2059.0
1355,2058.0
1356,2059.0
1357,2059.0
1358,2059.0
1359,864.0
1360,2059.0
1361,2059.0
1362,2055.0
1363,2059.0
1364,2055.0
1365,2059.0
1366,2059.0
1367,864.0
1368,2059.0
1369,2059.0
1370,2055.0
1371,2055.0
1372,2055.0
1373,2055.0
1374,2055.0
1375,2055.0
1376,2055.0
1377,2059.0
1378,2059.0
1379,2059.0
1380,2059.0
1381,2055.0
1382,2059.0
1383,2055.0
1384,2055.0
1385,2055.0
1386,2055.0
1387,2055.0
1388,2058.0
1389,2059.0
1390,2059.0
1391,2055.0
1392,2059.0
1393,2059.0
1394,2059.0
1395,2055.0
1396,2055.0
1397,2059.0
1398,2059.0
1399,2059.0
1400,2059.0
1401,2059.0
1402,2059.0
1403,2059.0
1404,2059.0
1405,2059.0
1406,2059.0
1407,2058.0
1408,2059.0
1409,2059.0
1410,2059.0
1411,2059.0
1412,2059.0
1413,2059.0
1414,2059.0
1415,1880.0
1416,2035.0
1417,2035.0
1418,2035.0
1419,2035.0
1420,2059.0
1421,2035.0
1422,2035.0
1423,2035.0
1424,2035.0
1425,2035.0
1426,525.0
1427,2035.0
1428,2035.0
1429,2035.0
1430,2059.0
1431,2059.0
1432,2035.0
1433,2035.0
1434,1539.0
1435,2035.0
1436,2035.0
1437,2035.0
1438,2035.0
1439,2035.0
1440,1539.0
1441,2035.0
1442,2035.0
1443,2055.0
1444,2035.0
1445,2035.0
1446,2035.0
1447,2035.0
1448,2035.0
1449,2055.0
1450,2035.0
1451,2035.0
1452,2035.0
1453,1539.0
1454,1539.0
1455,2035.0
1456,2035.0
1457,2035.0
1458,2035.0
1459,2035.0
1460,2035.0
1461,2035.0
1462,2059.0
1463,2035.0
1464,2055.0
1465,2035.0
1466,2035.0
1467,2035.0
1468,2035.0
1469,2035.0
1470,2035.0
1471,2035.0
1472,2035.0
1473,2035.0
1474,2035.0
1475,2035.0
1476,2035.0
1477,2035.0
1478,2035.0
1479,2035.0
1480,2035.0
1481,2035.0
1482,2035.0
1483,2035.0
1484,2035.0
1485,2035.0
1486,2035.0
1487,2035.0
1488,2035.0
1489,2059.0
1490,2035.0
1491,2035.0
1492,2035.0
1493,2035.0
1494,2035.0
1495,2035.0
1496,2035.0
1497,2035.0
1498,2035.0
1499,2035.0
1500,2035.0
1501,2035.0
1502,2035.0
1503,2035.0
1504,2035.0
1505,2035.0
1506,2035.0
1507,1339.0
1508,2035.0
1509,2035.0
1510,2035.0
1511,2035.0
1512,2035.0
1513,2035.0
1514,2035.0
1515,2035.0
1516,2035.0
1517,2035.0
1518,2035.0
1519,2035.0
1520,2035.0
1521,2035.0
1522,2035.0
1523,2055.0
1524,2035.0
1525,2035.0
1526,2035.0
1527,2035.0
1528,1339.0
1529,2035.0
1530,1562.0
1531,1562.0
1532,2035.0
1533,2035.0
1534,2035.0
1535,2035.0
1536,2035.0
1537,2035.0
1538,2035.0
1539,2035.0
1540,2035.0
1541,2035.0
1542,2035.0
1543,2059.0
1544,2035.0
1545,1539.0
1546,2035.0
1547,2035.0
1548,2035.0
1549,1539.0
1550,2035.0
1551,2035.0
1552,2035.0
1553,2035.0
1554,2035.0
1555,2035.0
1556,1087.0
1557,1087.0
1558,2035.0
1559,2035.0
1560,2035.0
1561,2035.0
1562,2035.0
1563,2035.0
1564,2035.0
1565,2035.0
1566,2035.0
1567,2035.0
1568,2035.0
1569,2035.0
1570,2035.0
1571,2035.0
1572,2059.0
1573,2035.0
1574,2035.0
1575,2035.0
1576,2035.0
1577,2035.0
1578,2035.0
1579,1539.0
1580,2035.0
1581,2035.0
1582,2035.0
1583,2035.0
1584,2035.0
1585,2035.0
1586,2035.0
1587,525.0
1588,2035.0
1589,2055.0
1590,2035.0
1591,2035.0
1592,2035.0
1593,2035.0
1594,2035.0
1595,525.0
1596,2035.0
1597,2035.0
1598,2035.0
1599,2035.0
1600,2035.0
1601,2035.0
1602,2059.0
1603,2035.0
1604,2035.0
1605,2035.0
1606,2035.0
1607,2035.0
1608,2035.0
1609,2035.0
1610,2035.0
1611,2035.0
1612,2035.0
1613,2035.0
1614,2035.0
1615,2035.0
1616,2035.0
1617,2035.0
1618,2035.0
1619,2035.0
1620,2055.0
1621,2035.0
1622,2035.0
1623,2035.0
1624,2035.0
1625,2035.0
1626,2035.0
1627,1671.0
1628,2035.0
1629,2035.0
1630,2035.0
1631,2035.0
1632,2035.0
1633,2035.0
1634,2035.0
1635,2035.0
1636,2055.0
1637,2059.0
1638,2059.0
1639,2058.0
1640,2055.0
1641,2059.0
1642,2059.0
1643,2055.0
1644,1985.0
1645,2059.0
1646,2058.0
1647,2055.0
1648,2059.0
1649,2058.0
1650,2059.0
1651,2055.0
1652,2055.0
1653,2055.0
1654,2059.0
1655,2059.0
1656,2059.0
1657,2055.0
1658,2055.0
1659,2059.0
1660,2059.0
1661,2059.0
1662,2059.0
1663,2059.0
1664,2059.0
1665,2059.0
1666,2059.0
1667,2059.0
1668,2055.0
1669,2059.0
1670,2059.0
1671,2059.0
1672,2055.0
1673,2059.0
1674,2059.0
1675,2059.0
1676,2055.0
1677,1142.0
1678,1911.0
1679,1597.0
1680,335.0
1681,2054.0
1682,1177.0
1683,2059.0
1684,2059.0
1685,2059.0
1686,2059.0
1687,2059.0
1688,2059.0
1689,2059.0
1690,2058.0
1691,2059.0
1692,2055.0
1693,2059.0
1694,2055.0
1695,2055.0
1696,1526.0
1697,2059.0
1698,2059.0
1699,2061.0
1700,2059.0
1701,2055.0
1702,2058.0
1703,2055.0
1704,2058.0
1705,2055.0
1706,2055.0
1707,2058.0
1708,2059.0
1709,2059.0
1710,2055.0
1711,2059.0
1712,2055.0
1713,2055.0
1714,2059.0
1715,1220.0
1716,1363.0
1717,1763.0
1718,1617.0
1719,1761.0
1720,2060.0
1721,1220.0
1722,1933.0
1723,1571.0
1724,1952.0
1725,2054.0
1726,1762.0
1727,2061.0
1728,1308.0
1729,1954.0
1730,1761.0
1731,1051.0
1732,2033.0
1733,1320.0
1734,2061.0
1735,935.0
1736,1989.0
1737,1848.0
1738,1962.0
1739,1693.0
1740,2059.0
1741,2059.0
1742,2055.0
1743,2055.0
1744,1233.0
1745,1233.0
1746,436.0
1747,1833.0
1748,2016.0
1749,2059.0
1750,2055.0
1751,2059.0
1752,2059.0
1753,2059.0
1754,2058.0
1755,386.0
1756,1617.0
1757,2013.0
1758,2059.0
1759,2058.0
1760,2059.0
1761,2059.0
1762,2059.0
1763,2055.0
1764,2055.0
1765,2055.0
1766,2058.0
1767,2058.0
1768,2056.0
1769,2059.0
1770,414.0
1771,414.0
1772,414.0
1773,2059.0
1774,1827.0
1775,2059.0
1776,2059.0
1777,2059.0
1778,2059.0
1779,266.0
1780,2059.0
1781,2055.0
1782,2059.0
1783,2055.0
1784,2055.0
1785,2059.0
1786,2059.0
1787,2055.0
1788,2058.0
1789,2059.0
1790,2058.0
1791,2059.0
1792,2059.0
1793,163.0
1794,163.0
1795,1859.0
1796,1602.0
1797,2059.0
1798,2055.0
1799,2059.0
1800,2059.0
1801,2055.0
1802,2059.0
1803,2058.0
1804,2059.0
1805,2059.0
1806,2059.0
1807,2058.0
1808,2059.0
1809,2059.0
1810,2059.0
1811,2058.0
1812,2059.0
1813,2059.0
1814,2059.0
1815,2059.0
1816,2055.0
1817,2055.0
1818,2059.0
1819,2055.0
1820,2059.0
1821,2058.0
1822,2020.0
1823,2058.0
1824,2059.0
1825,2055.0
1826,2059.0
1827,2059.0
1828,2055.0
1829,2055.0
1830,2055.0
1831,2059.0
1832,2055.0
1833,2059.0
1834,2055.0
1835,2055.0
1836,2055.0
1837,1880.0
1838,2059.0
1839,2055.0
1840,2059.0
1841,2059.0
1842,2055.0
1843,2055.0
1844,2058.0
1845,2055.0
1846,2059.0
1847,2055.0
1848,2059.0
1849,2059.0
1850,2059.0
1851,2059.0
1852,2059.0
1853,2059.0
1854,2058.0
1855,2059.0
1856,2059.0
1857,2059.0
1858,2055.0
1859,2059.0
1860,2055.0
1861,2055.0
1862,2055.0
1863,2055.0
1864,1153.0
1865,1153.0
1866,2055.0
1867,2059.0
1868,2059.0
1869,2058.0
1870,2055.0
1871,2055.0
1872,2055.0
1873,2059.0
1874,2059.0
1875,2059.0
1876,1905.0
1877,1905.0
1878,1905.0
