node,label
462,211.0
463,235.0
464,211.0
465,171.0
466,171.0
467,249.0
468,249.0
469,171.0
470,234.0
471,235.0
472,171.0
473,145.0
474,225.0
475,28.0
476,249.0
477,34.0
478,115.0
479,228.0
480,234.0
481,171.0
482,226.0
483,235.0
484,171.0
485,171.0
486,234.0
487,228.0
488,171.0
489,171.0
490,138.0
491,249.0
492,249.0
493,235.0
494,234.0
495,171.0
496,171.0
497,226.0
498,226.0
499,234.0
500,228.0
501,131.0
502,171.0
503,171.0
504,228.0
505,228.0
506,235.0
507,15.0
508,249.0
509,1.0
510,131.0
511,171.0
512,216.0
513,131.0
514,161.0
515,133.0
516,238.0
517,238.0
518,171.0
519,234.0
520,171.0
521,224.0
522,75.0
523,138.0
524,133.0
525,226.0
526,6.0
527,235.0
528,226.0
529,216.0
530,171.0
531,171.0
532,93.0
533,171.0
534,211.0
535,99.0
536,214.0
537,171.0
538,234.0
539,226.0
540,171.0
541,234.0
542,211.0
543,211.0
544,145.0
545,88.0
546,171.0
547,118.0
548,190.0
549,224.0
550,66.0
551,68.0
552,171.0
553,131.0
554,234.0
555,115.0
556,249.0
557,33.0
558,228.0
559,100.0
560,228.0
561,214.0
562,249.0
563,216.0
564,133.0
565,235.0
566,228.0
567,224.0
568,171.0
569,234.0
570,234.0
571,171.0
572,228.0
573,249.0
574,171.0
575,131.0
576,131.0
577,228.0
578,69.0
579,138.0
580,234.0
581,216.0
582,249.0
583,155.0
584,131.0
585,131.0
586,234.0
587,249.0
588,69.0
589,161.0
590,234.0
591,171.0
592,195.0
593,131.0
594,220.0
595,220.0
596,220.0
597,220.0
598,138.0
599,228.0
600,228.0
601,52.0
602,171.0
603,220.0
604,220.0
605,220.0
606,228.0
607,249.0
608,249.0
609,224.0
610,249.0
611,224.0
612,228.0
613,211.0
614,136.0
615,226.0
616,115.0
617,161.0
618,238.0
619,171.0
620,228.0
621,216.0
622,220.0
623,220.0
624,188.0
625,214.0
626,238.0
627,220.0
628,224.0
629,238.0
630,235.0
631,171.0
632,235.0
633,224.0
634,200.0
635,155.0
636,224.0
637,131.0
638,90.0
639,90.0
640,228.0
641,138.0
642,131.0
643,228.0
644,226.0
645,220.0
646,220.0
647,220.0
648,220.0
649,224.0
650,118.0
651,220.0
652,142.0
653,171.0
654,118.0
655,220.0
656,249.0
657,249.0
658,131.0
659,228.0
660,220.0
661,235.0
662,171.0
663,235.0
664,128.0
665,228.0
666,228.0
667,171.0
668,249.0
669,171.0
670,220.0
671,138.0
672,171.0
673,90.0
674,235.0
675,171.0
676,224.0
677,171.0
678,216.0
679,99.0
680,171.0
681,228.0
682,211.0
683,220.0
684,100.0
685,218.0
686,224.0
687,249.0
688,228.0
689,228.0
690,138.0
691,216.0
692,235.0
693,159.0
694,249.0
695,238.0
696,249.0
697,216.0
698,234.0
699,226.0
700,226.0
701,115.0
702,171.0
703,171.0
704,90.0
705,166.0
706,220.0
707,228.0
708,249.0
709,220.0
710,195.0
711,224.0
712,220.0
713,171.0
714,88.0
715,131.0
716,155.0
717,211.0
718,190.0
719,214.0
720,228.0
721,211.0
722,242.0
723,145.0
724,100.0
725,155.0
726,171.0
727,171.0
728,226.0
729,171.0
730,138.0
731,249.0
732,249.0
733,220.0
734,220.0
735,235.0
736,220.0
737,220.0
738,242.0
739,228.0
740,171.0
741,228.0
742,220.0
743,138.0
744,234.0
745,249.0
746,171.0
747,220.0
748,220.0
749,234.0
750,75.0
751,171.0
752,138.0
753,216.0
754,228.0
755,234.0
756,249.0
757,171.0
758,226.0
759,220.0
760,75.0
761,155.0
762,155.0
763,234.0
764,171.0
765,249.0
766,228.0
767,220.0
768,220.0
769,220.0
770,220.0
771,220.0
772,228.0
773,249.0
774,228.0
775,68.0
776,234.0
777,171.0
778,171.0
779,171.0
780,171.0
781,138.0
782,226.0
783,220.0
784,220.0
785,216.0
786,75.0
787,159.0
788,66.0
789,155.0
790,214.0
791,238.0
792,238.0
793,220.0
794,228.0
795,226.0
796,228.0
797,234.0
798,211.0
799,235.0
800,249.0
801,244.0
802,119.0
803,234.0
804,235.0
805,226.0
806,249.0
807,211.0
808,220.0
809,220.0
810,220.0
811,228.0
812,22.0
813,171.0
814,155.0
815,235.0
816,249.0
817,220.0
818,220.0
819,220.0
820,220.0
821,220.0
822,220.0
823,220.0
824,220.0
825,220.0
826,216.0
827,228.0
828,249.0
829,84.0
830,171.0
831,216.0
832,171.0
833,136.0
834,220.0
835,226.0
836,131.0
837,171.0
838,155.0
839,68.0
840,249.0
841,228.0
842,238.0
843,238.0
844,238.0
845,119.0
846,226.0
847,206.0
848,131.0
849,190.0
850,234.0
851,141.0
852,155.0
853,66.0
854,133.0
855,228.0
856,66.0
857,88.0
858,190.0
859,171.0
860,107.0
861,228.0
862,171.0
863,136.0
864,235.0
865,228.0
866,220.0
867,155.0
868,216.0
869,131.0
870,224.0
871,224.0
872,118.0
873,220.0
874,33.0
875,171.0
876,171.0
877,238.0
878,220.0
879,86.0
880,220.0
881,226.0
882,171.0
883,171.0
884,100.0
885,220.0
886,195.0
887,226.0
888,224.0
889,138.0
890,138.0
891,228.0
892,249.0
893,75.0
894,155.0
895,234.0
896,234.0
897,171.0
898,171.0
899,100.0
900,220.0
901,169.0
902,235.0
903,47.0
904,226.0
905,171.0
906,249.0
907,171.0
908,211.0
909,145.0
910,234.0
911,224.0
912,171.0
913,171.0
914,171.0
915,96.0
916,131.0
917,228.0
918,220.0
919,220.0
920,220.0
921,220.0
922,220.0
923,206.0
924,220.0
925,216.0
926,216.0
927,38.0
928,249.0
929,220.0
930,220.0
931,206.0
932,214.0
933,190.0
934,228.0
935,81.0
936,249.0
937,171.0
938,171.0
939,115.0
940,216.0
941,249.0
942,171.0
943,188.0
944,165.0
945,224.0
946,220.0
947,220.0
948,228.0
949,138.0
950,155.0
951,220.0
952,238.0
953,238.0
954,238.0
955,220.0
956,220.0
957,238.0
958,238.0
959,206.0
960,214.0
961,235.0
962,66.0
963,155.0
964,155.0
965,133.0
966,226.0
967,133.0
968,234.0
969,100.0
970,224.0
971,228.0
972,220.0
973,220.0
974,234.0
975,249.0
976,188.0
977,22.0
978,228.0
979,235.0
980,161.0
981,171.0
982,171.0
983,224.0
984,171.0
985,238.0
986,238.0
987,249.0
988,216.0
989,234.0
990,249.0
991,113.0
992,206.0
993,214.0
994,136.0
995,235.0
996,1.0
997,145.0
998,249.0
999,133.0
1000,214.0
1001,249.0
1002,249.0
1003,228.0
1004,155.0
1005,171.0
1006,238.0
1007,238.0
1008,220.0
1009,238.0
1010,224.0
1011,226.0
1012,115.0
1013,216.0
1014,220.0
1015,171.0
1016,171.0
1017,171.0
1018,171.0
1019,87.0
1020,220.0
1021,99.0
1022,226.0
1023,211.0
1024,171.0
1025,220.0
1026,235.0
1027,220.0
1028,145.0
1029,69.0
1030,75.0
1031,249.0
1032,195.0
1033,224.0
1034,224.0
1035,249.0
1036,249.0
1037,220.0
1038,220.0
1039,216.0
1040,113.0
1041,138.0
1042,249.0
1043,110.0
1044,100.0
1045,234.0
1046,220.0
1047,171.0
1048,69.0
1049,226.0
1050,220.0
1051,100.0
1052,249.0
1053,228.0
1054,220.0
1055,211.0
1056,235.0
1057,220.0
1058,228.0
1059,66.0
1060,100.0
1061,128.0
1062,234.0
1063,119.0
1064,171.0
1065,238.0
1066,238.0
1067,234.0
1068,136.0
1069,155.0
1070,220.0
1071,235.0
1072,22.0
1073,171.0
1074,234.0
1075,171.0
1076,234.0
1077,100.0
1078,190.0
1079,220.0
1080,220.0
1081,171.0
1082,171.0
1083,138.0
1084,249.0
1085,96.0
1086,249.0
1087,75.0
1088,220.0
1089,226.0
1090,196.0
1091,238.0
1092,238.0
1093,238.0
1094,238.0
1095,238.0
1096,235.0
1097,243.0
1098,228.0
1099,228.0
1100,155.0
1101,171.0
1102,249.0
1103,228.0
1104,234.0
1105,119.0
1106,234.0
1107,171.0
1108,171.0
1109,249.0
1110,242.0
1111,242.0
1112,249.0
1113,171.0
1114,115.0
1115,131.0
1116,235.0
1117,228.0
1118,235.0
1119,249.0
1120,228.0
1121,220.0
1122,220.0
1123,220.0
1124,220.0
1125,228.0
1126,249.0
1127,235.0
1128,171.0
1129,220.0
1130,220.0
1131,138.0
1132,214.0
1133,211.0
1134,100.0
1135,155.0
1136,155.0
1137,216.0
1138,171.0
1139,155.0
1140,131.0
1141,234.0
1142,235.0
1143,228.0
1144,220.0
1145,171.0
1146,171.0
1147,224.0
1148,220.0
1149,220.0
1150,249.0
1151,119.0
1152,238.0
1153,171.0
1154,224.0
1155,220.0
1156,249.0
1157,210.0
1158,220.0
1159,249.0
1160,249.0
1161,100.0
1162,171.0
1163,228.0
1164,226.0
1165,133.0
1166,171.0
1167,161.0
1168,220.0
1169,228.0
1170,249.0
1171,228.0
1172,249.0
1173,68.0
1174,234.0
1175,242.0
1176,220.0
1177,220.0
1178,242.0
1179,224.0
1180,235.0
1181,155.0
1182,155.0
1183,188.0
1184,234.0
1185,220.0
1186,220.0
1187,131.0
1188,131.0
1189,171.0
1190,224.0
1191,235.0
1192,228.0
1193,220.0
1194,220.0
1195,155.0
1196,249.0
1197,235.0
1198,171.0
1199,214.0
1200,131.0
1201,220.0
1202,235.0
1203,228.0
1204,161.0
1205,155.0
1206,242.0
1207,249.0
1208,90.0
1209,235.0
1210,155.0
1211,228.0
1212,177.0
1213,249.0
1214,249.0
1215,69.0
1216,131.0
1217,226.0
1218,171.0
1219,171.0
1220,155.0
1221,131.0
1222,220.0
1223,190.0
1224,155.0
1225,220.0
1226,235.0
1227,228.0
1228,235.0
1229,171.0
1230,249.0
1231,206.0
1232,226.0
1233,155.0
1234,224.0
1235,145.0
1236,171.0
1237,228.0
1238,211.0
1239,220.0
1240,220.0
1241,171.0
1242,228.0
1243,210.0
1244,171.0
1245,138.0
1246,211.0
1247,171.0
1248,17.0
1249,228.0
1250,220.0
1251,234.0
1252,220.0
1253,238.0
1254,238.0
1255,238.0
1256,235.0
1257,171.0
1258,235.0
1259,228.0
1260,228.0
1261,171.0
1262,171.0
1263,249.0
1264,224.0
1265,171.0
1266,119.0
1267,214.0
1268,161.0
1269,128.0
1270,171.0
1271,171.0
1272,249.0
1273,128.0
1274,237.0
1275,235.0
1276,171.0
1277,226.0
1278,235.0
1279,220.0
1280,133.0
1281,224.0
1282,100.0
1283,131.0
1284,131.0
1285,171.0
1286,238.0
1287,234.0
1288,177.0
1289,249.0
1290,220.0
1291,228.0
1292,168.0
1293,249.0
1294,214.0
1295,228.0
1296,171.0
1297,69.0
1298,177.0
1299,216.0
1300,249.0
1301,161.0
1302,177.0
1303,206.0
1304,238.0
1305,238.0
1306,220.0
1307,247.0
1308,220.0
1309,220.0
1310,228.0
1311,131.0
1312,220.0
1313,220.0
1314,220.0
1315,220.0
1316,220.0
1317,171.0
1318,220.0
1319,161.0
1320,214.0
1321,234.0
1322,234.0
1323,115.0
1324,116.0
1325,220.0
1326,247.0
1327,247.0
1328,247.0
1329,171.0
1330,234.0
1331,155.0
1332,84.0
1333,88.0
1334,136.0
1335,249.0
1336,171.0
1337,249.0
1338,226.0
1339,206.0
1340,69.0
1341,131.0
1342,131.0
1343,238.0
1344,214.0
1345,220.0
1346,84.0
1347,220.0
1348,238.0
1349,249.0
1350,226.0
1351,220.0
1352,136.0
1353,131.0
1354,249.0
1355,228.0
1356,249.0
1357,138.0
1358,220.0
1359,214.0
1360,234.0
1361,48.0
1362,66.0
1363,171.0
1364,235.0
1365,249.0
1366,220.0
1367,228.0
1368,171.0
1369,228.0
1370,228.0
1371,228.0
1372,220.0
1373,216.0
1374,238.0
1375,155.0
1376,249.0
1377,226.0
1378,171.0
1379,220.0
1380,249.0
1381,14.0
1382,138.0
1383,171.0
1384,96.0
1385,224.0
1386,249.0
1387,228.0
1388,228.0
1389,235.0
1390,101.0
1391,190.0
1392,155.0
1393,42.0
1394,214.0
1395,171.0
1396,249.0
1397,214.0
1398,171.0
1399,249.0
1400,226.0
1401,244.0
1402,89.0
1403,234.0
1404,238.0
1405,171.0
1406,220.0
1407,155.0
1408,171.0
1409,228.0
1410,249.0
1411,234.0
1412,143.0
1413,145.0
1414,235.0
1415,214.0
1416,66.0
1417,238.0
1418,238.0
1419,238.0
1420,220.0
1421,220.0
1422,220.0
1423,220.0
1424,220.0
1425,171.0
1426,249.0
1427,195.0
1428,220.0
1429,220.0
1430,220.0
1431,220.0
1432,220.0
1433,138.0
1434,226.0
1435,226.0
1436,171.0
1437,171.0
1438,249.0
1439,93.0
1440,228.0
1441,226.0
1442,220.0
1443,220.0
1444,211.0
1445,211.0
1446,155.0
1447,216.0
1448,104.0
1449,155.0
1450,249.0
1451,220.0
1452,220.0
1453,226.0
1454,249.0
1455,228.0
1456,155.0
1457,235.0
1458,235.0
1459,224.0
1460,228.0
1461,238.0
1462,220.0
1463,246.0
1464,234.0
1465,228.0
1466,234.0
1467,136.0
1468,131.0
1469,220.0
1470,131.0
1471,249.0
1472,171.0
1473,226.0
1474,228.0
1475,238.0
1476,138.0
1477,249.0
1478,220.0
1479,220.0
1480,131.0
1481,216.0
1482,228.0
1483,171.0
1484,234.0
1485,155.0
1486,159.0
1487,235.0
1488,235.0
1489,235.0
1490,224.0
1491,249.0
1492,211.0
1493,234.0
1494,131.0
1495,131.0
1496,228.0
1497,131.0
1498,238.0
1499,128.0
1500,216.0
1501,88.0
1502,171.0
1503,145.0
1504,155.0
1505,228.0
1506,234.0
1507,249.0
1508,155.0
1509,171.0
1510,177.0
1511,206.0
1512,190.0
1513,220.0
1514,249.0
1515,226.0
1516,163.0
1517,228.0
1518,235.0
1519,136.0
1520,85.0
1521,249.0
1522,238.0
1523,195.0
1524,195.0
1525,133.0
1526,224.0
1527,238.0
1528,235.0
1529,220.0
1530,249.0
1531,249.0
1532,145.0
1533,131.0
1534,249.0
1535,249.0
1536,28.0
1537,138.0
1538,238.0
1539,224.0
1540,171.0
1541,228.0
1542,228.0
1543,228.0
1544,234.0
1545,228.0
1546,69.0
1547,234.0
1548,226.0
1549,155.0
1550,249.0
1551,85.0
1552,85.0
1553,171.0
1554,228.0
1555,249.0
1556,228.0
1557,171.0
1558,177.0
1559,220.0
1560,220.0
1561,171.0
1562,190.0
1563,75.0
1564,246.0
1565,235.0
1566,214.0
1567,131.0
1568,249.0
1569,234.0
1570,226.0
1571,115.0
1572,235.0
1573,249.0
1574,220.0
1575,220.0
1576,228.0
1577,211.0
1578,249.0
1579,238.0
1580,224.0
1581,138.0
1582,131.0
1583,224.0
1584,171.0
1585,211.0
1586,249.0
1587,101.0
1588,228.0
1589,224.0
1590,196.0
1591,145.0
1592,226.0
1593,249.0
1594,220.0
1595,228.0
1596,249.0
1597,171.0
1598,214.0
1599,119.0
1600,177.0
1601,228.0
1602,228.0
1603,216.0
1604,226.0
1605,246.0
1606,246.0
1607,220.0
1608,234.0
1609,171.0
1610,216.0
1611,116.0
1612,235.0
1613,145.0
1614,195.0
1615,234.0
1616,171.0
1617,238.0
1618,238.0
1619,224.0
1620,228.0
1621,163.0
1622,216.0
1623,234.0
1624,224.0
1625,171.0
1626,206.0
1627,171.0
1628,118.0
1629,171.0
1630,66.0
1631,22.0
1632,249.0
1633,249.0
1634,228.0
1635,228.0
1636,171.0
1637,224.0
1638,224.0
1639,224.0
1640,228.0
1641,249.0
1642,235.0
1643,155.0
1644,228.0
1645,220.0
1646,249.0
1647,234.0
1648,171.0
1649,171.0
1650,226.0
1651,235.0
1652,224.0
1653,224.0
1654,211.0
1655,171.0
1656,155.0
1657,133.0
1658,238.0
1659,238.0
1660,238.0
1661,249.0
1662,243.0
1663,243.0
1664,214.0
1665,228.0
1666,249.0
1667,216.0
1668,171.0
1669,101.0
1670,226.0
1671,75.0
1672,66.0
1673,228.0
1674,99.0
1675,243.0
1676,243.0
1677,243.0
1678,243.0
1679,243.0
1680,242.0
1681,242.0
1682,242.0
1683,228.0
1684,238.0
1685,238.0
1686,238.0
1687,224.0
1688,228.0
1689,171.0
1690,131.0
1691,226.0
1692,224.0
1693,82.0
1694,235.0
1695,238.0
1696,211.0
1697,228.0
1698,128.0
1699,133.0
1700,214.0
1701,248.0
1702,171.0
1703,228.0
1704,155.0
1705,171.0
1706,128.0
1707,234.0
1708,171.0
1709,133.0
1710,224.0
1711,224.0
1712,224.0
1713,224.0
1714,235.0
1715,224.0
1716,216.0
1717,224.0
1718,133.0
1719,249.0
1720,224.0
1721,228.0
1722,228.0
1723,234.0
1724,223.0
1725,206.0
1726,223.0
1727,228.0
1728,228.0
1729,214.0
1730,249.0
1731,249.0
1732,22.0
1733,249.0
1734,238.0
1735,226.0
1736,211.0
1737,228.0
1738,226.0
1739,249.0
1740,190.0
1741,131.0
1742,206.0
1743,220.0
1744,59.0
1745,228.0
1746,235.0
1747,188.0
1748,223.0
1749,223.0
1750,223.0
1751,145.0
1752,249.0
1753,224.0
1754,171.0
1755,234.0
1756,206.0
1757,145.0
1758,228.0
1759,93.0
1760,234.0
1761,171.0
1762,238.0
1763,242.0
1764,238.0
1765,238.0
1766,238.0
1767,226.0
1768,220.0
1769,226.0
1770,206.0
1771,155.0
1772,220.0
1773,220.0
1774,131.0
1775,220.0
1776,155.0
1777,171.0
1778,171.0
1779,216.0
1780,228.0
1781,224.0
1782,235.0
1783,249.0
1784,228.0
1785,224.0
1786,220.0
1787,220.0
1788,224.0
1789,226.0
1790,171.0
1791,228.0
1792,220.0
1793,234.0
1794,234.0
1795,206.0
1796,249.0
1797,145.0
1798,234.0
1799,234.0
1800,216.0
1801,234.0
1802,171.0
1803,93.0
1804,93.0
1805,142.0
1806,238.0
1807,235.0
1808,238.0
1809,220.0
1810,242.0
1811,224.0
1812,223.0
1813,145.0
1814,234.0
1815,249.0
1816,234.0
1817,226.0
1818,228.0
1819,115.0
1820,249.0
1821,224.0
1822,234.0
1823,235.0
1824,211.0
1825,118.0
1826,216.0
1827,249.0
1828,249.0
1829,238.0
1830,220.0
1831,220.0
1832,220.0
1833,216.0
1834,150.0
1835,238.0
1836,155.0
1837,171.0
1838,171.0
1839,235.0
1840,171.0
1841,171.0
1842,206.0
1843,224.0
1844,234.0
1845,161.0
1846,238.0
1847,235.0
1848,249.0
1849,228.0
1850,138.0
1851,75.0
1852,228.0
1853,224.0
1854,224.0
1855,171.0
1856,226.0
1857,249.0
1858,96.0
1859,249.0
1860,224.0
1861,249.0
1862,171.0
1863,206.0
1864,234.0
1865,234.0
1866,249.0
1867,58.0
1868,238.0
1869,228.0
1870,234.0
1871,249.0
1872,216.0
1873,228.0
1874,235.0
1875,116.0
1876,242.0
1877,235.0
1878,235.0
1879,226.0
1880,228.0
1881,171.0
1882,195.0
1883,228.0
1884,131.0
1885,224.0
1886,234.0
1887,116.0
1888,214.0
1889,238.0
1890,238.0
1891,235.0
1892,46.0
1893,46.0
1894,46.0
1895,128.0
1896,235.0
1897,190.0
1898,238.0
1899,238.0
1900,161.0
1901,155.0
1902,249.0
1903,47.0
1904,224.0
1905,224.0
1906,224.0
1907,69.0
1908,133.0
1909,216.0
1910,224.0
1911,249.0
1912,249.0
1913,228.0
1914,249.0
1915,226.0
1916,234.0
1917,48.0
1918,249.0
1919,226.0
1920,171.0
1921,145.0
1922,228.0
1923,238.0
1924,214.0
1925,238.0
1926,238.0
1927,190.0
1928,190.0
1929,249.0
1930,234.0
1931,226.0
1932,235.0
1933,211.0
1934,224.0
1935,238.0
1936,238.0
1937,235.0
1938,171.0
1939,117.0
1940,249.0
1941,235.0
1942,224.0
1943,249.0
1944,224.0
1945,216.0
1946,224.0
1947,131.0
1948,155.0
1949,188.0
1950,224.0
1951,224.0
1952,138.0
1953,220.0
1954,133.0
1955,216.0
1956,238.0
1957,238.0
1958,3.0
1959,99.0
1960,249.0
1961,224.0
1962,224.0
1963,235.0
1964,220.0
1965,220.0
1966,235.0
1967,88.0
1968,171.0
1969,249.0
1970,171.0
1971,216.0
1972,234.0
1973,249.0
1974,3.0
1975,163.0
1976,235.0
1977,220.0
1978,220.0
1979,224.0
1980,224.0
1981,249.0
1982,249.0
1983,224.0
1984,220.0
1985,220.0
1986,228.0
1987,115.0
1988,84.0
1989,100.0
1990,88.0
1991,228.0
1992,228.0
1993,234.0
1994,238.0
1995,238.0
1996,171.0
1997,188.0
1998,224.0
1999,84.0
2000,171.0
2001,220.0
2002,46.0
2003,46.0
2004,46.0
2005,228.0
2006,249.0
2007,171.0
2008,136.0
2009,136.0
2010,116.0
2011,216.0
2012,249.0
2013,48.0
2014,249.0
2015,216.0
2016,249.0
2017,131.0
2018,235.0
2019,238.0
2020,214.0
2021,249.0
2022,68.0
2023,68.0
2024,68.0
2025,68.0
2026,238.0
2027,228.0
2028,228.0
2029,28.0
2030,171.0
2031,138.0
2032,249.0
2033,133.0
2034,28.0
2035,249.0
2036,155.0
2037,235.0
2038,224.0
2039,171.0
2040,228.0
2041,249.0
2042,234.0
2043,235.0
2044,177.0
2045,155.0
2046,235.0
2047,133.0
2048,128.0
2049,249.0
2050,226.0
2051,224.0
2052,131.0
2053,155.0
2054,238.0
2055,238.0
2056,206.0
2057,235.0
2058,238.0
2059,203.0
2060,145.0
2061,238.0
2062,249.0
2063,238.0
2064,238.0
2065,238.0
2066,238.0
2067,228.0
2068,249.0
2069,249.0
2070,228.0
2071,235.0
2072,249.0
2073,90.0
2074,138.0
2075,228.0
2076,249.0
2077,131.0
2078,220.0
2079,216.0
2080,234.0
2081,228.0
2082,138.0
2083,249.0
2084,131.0
2085,171.0
2086,171.0
2087,235.0
2088,224.0
2089,224.0
2090,224.0
2091,224.0
2092,224.0
2093,249.0
2094,224.0
2095,235.0
2096,220.0
2097,235.0
2098,228.0
2099,228.0
2100,171.0
2101,228.0
2102,249.0
2103,224.0
2104,216.0
2105,211.0
2106,211.0
2107,75.0
2108,226.0
2109,228.0
2110,235.0
2111,128.0
2112,249.0
2113,238.0
2114,235.0
2115,238.0
2116,224.0
2117,249.0
2118,155.0
2119,118.0
2120,161.0
2121,171.0
2122,238.0
2123,238.0
2124,224.0
2125,123.0
2126,224.0
2127,238.0
2128,238.0
2129,238.0
2130,238.0
2131,220.0
2132,228.0
2133,224.0
2134,234.0
2135,238.0
2136,131.0
2137,235.0
2138,238.0
2139,224.0
2140,224.0
