node,label
770,336.0
771,9.0
772,117.0
773,117.0
774,8.0
775,46.0
776,6.0
777,128.0
778,24.0
779,122.0
780,63.0
781,366.0
782,38.0
783,7.0
784,104.0
785,38.0
786,38.0
787,230.0
788,38.0
789,361.0
790,125.0
791,431.0
792,119.0
793,10.0
794,10.0
795,10.0
796,46.0
797,434.0
798,86.0
799,439.0
800,6.0
801,43.0
802,440.0
803,281.0
804,370.0
805,6.0
806,46.0
807,164.0
808,38.0
809,164.0
810,321.0
811,164.0
812,70.0
813,164.0
814,42.0
815,345.0
816,164.0
817,10.0
818,164.0
819,73.0
820,332.0
821,61.0
822,234.0
823,281.0
824,342.0
825,308.0
826,308.0
827,8.0
828,10.0
829,281.0
830,46.0
831,281.0
832,281.0
833,448.0
834,7.0
835,86.0
836,281.0
837,46.0
838,342.0
839,123.0
840,86.0
841,452.0
842,282.0
843,453.0
844,281.0
845,281.0
846,281.0
847,4.0
848,281.0
849,434.0
850,23.0
851,437.0
852,38.0
853,25.0
854,21.0
855,457.0
856,130.0
857,86.0
858,86.0
859,7.0
860,37.0
861,437.0
862,281.0
863,281.0
864,405.0
865,391.0
866,281.0
867,100.0
868,9.0
869,134.0
870,281.0
871,39.0
872,40.0
873,111.0
874,6.0
875,281.0
876,308.0
877,281.0
878,13.0
879,299.0
880,281.0
881,467.0
882,308.0
883,10.0
884,21.0
885,127.0
886,46.0
887,304.0
888,22.0
889,441.0
890,13.0
891,45.0
892,281.0
893,46.0
894,10.0
895,287.0
896,46.0
897,448.0
898,101.0
899,469.0
900,42.0
901,73.0
902,304.0
903,100.0
904,281.0
905,79.0
906,283.0
907,13.0
908,134.0
909,281.0
910,281.0
911,440.0
912,281.0
913,448.0
914,281.0
915,68.0
916,71.0
917,281.0
918,10.0
919,281.0
920,6.0
921,281.0
922,467.0
923,304.0
924,283.0
925,86.0
926,172.0
927,405.0
928,281.0
929,21.0
930,7.0
931,347.0
932,92.0
933,19.0
934,86.0
935,100.0
936,115.0
937,241.0
938,281.0
939,473.0
940,87.0
941,164.0
942,86.0
943,88.0
944,366.0
945,172.0
946,10.0
947,100.0
948,10.0
949,10.0
950,91.0
951,10.0
952,108.0
953,108.0
954,24.0
955,281.0
956,182.0
957,254.0
958,45.0
959,10.0
960,60.0
961,50.0
962,47.0
963,47.0
964,47.0
965,235.0
966,47.0
967,47.0
968,47.0
969,245.0
970,366.0
971,277.0
972,47.0
973,366.0
974,47.0
975,47.0
976,47.0
977,47.0
978,366.0
979,366.0
980,235.0
981,47.0
982,47.0
983,47.0
984,17.0
985,47.0
986,47.0
987,235.0
988,47.0
989,366.0
990,47.0
991,366.0
992,47.0
993,168.0
994,366.0
995,366.0
996,47.0
997,47.0
998,47.0
999,168.0
1000,235.0
1001,47.0
1002,366.0
1003,47.0
1004,366.0
1005,15.0
1006,10.0
1007,245.0
1008,47.0
1009,47.0
1010,47.0
1011,57.0
1012,245.0
1013,47.0
1014,10.0
1015,47.0
1016,47.0
1017,47.0
1018,47.0
1019,47.0
1020,47.0
1021,47.0
1022,366.0
1023,47.0
1024,47.0
1025,45.0
1026,17.0
1027,47.0
1028,47.0
1029,47.0
1030,10.0
1031,47.0
1032,47.0
1033,47.0
1034,47.0
1035,366.0
1036,366.0
1037,372.0
1038,57.0
1039,47.0
1040,47.0
1041,47.0
1042,47.0
1043,47.0
1044,47.0
1045,10.0
1046,47.0
1047,47.0
1048,47.0
1049,47.0
1050,47.0
1051,47.0
1052,10.0
1053,366.0
1054,47.0
1055,57.0
1056,393.0
1057,47.0
1058,389.0
1059,47.0
1060,47.0
1061,47.0
1062,47.0
1063,47.0
1064,134.0
1065,47.0
1066,47.0
1067,47.0
1068,47.0
1069,47.0
1070,47.0
1071,47.0
1072,47.0
1073,366.0
1074,47.0
1075,47.0
1076,235.0
1077,47.0
1078,47.0
1079,245.0
1080,47.0
1081,47.0
1082,47.0
1083,57.0
1084,47.0
1085,366.0
1086,47.0
1087,47.0
1088,47.0
1089,47.0
1090,47.0
1091,47.0
1092,47.0
1093,45.0
1094,10.0
1095,47.0
1096,47.0
1097,47.0
1098,366.0
1099,9.0
1100,10.0
1101,101.0
1102,86.0
1103,281.0
1104,100.0
1105,281.0
1106,17.0
1107,482.0
1108,101.0
1109,9.0
1110,100.0
1111,161.0
1112,308.0
1113,86.0
1114,100.0
1115,144.0
1116,10.0
1117,172.0
1118,89.0
1119,26.0
1120,100.0
1121,281.0
1122,130.0
1123,7.0
1124,281.0
1125,347.0
1126,281.0
1127,137.0
1128,281.0
1129,94.0
1130,24.0
1131,10.0
1132,87.0
1133,83.0
1134,281.0
1135,438.0
1136,281.0
1137,101.0
1138,20.0
1139,10.0
1140,38.0
1141,50.0
1142,448.0
1143,281.0
1144,82.0
1145,20.0
1146,39.0
1147,7.0
1148,63.0
1149,250.0
1150,46.0
1151,83.0
1152,226.0
1153,84.0
1154,164.0
1155,24.0
1156,83.0
1157,51.0
1158,81.0
1159,151.0
1160,197.0
1161,81.0
1162,45.0
1163,46.0
1164,84.0
1165,81.0
1166,81.0
1167,109.0
1168,0.0
1169,81.0
1170,81.0
1171,81.0
1172,83.0
1173,83.0
1174,0.0
1175,84.0
1176,83.0
1177,7.0
1178,81.0
1179,45.0
1180,83.0
1181,164.0
1182,53.0
1183,84.0
1184,81.0
1185,58.0
1186,81.0
1187,84.0
1188,81.0
1189,81.0
1190,489.0
1191,174.0
1192,46.0
1193,55.0
1194,136.0
1195,174.0
1196,174.0
1197,340.0
1198,490.0
1199,272.0
1200,50.0
1201,34.0
1202,84.0
1203,164.0
1204,164.0
1205,84.0
1206,24.0
1207,35.0
1208,35.0
1209,50.0
1210,35.0
1211,35.0
1212,10.0
1213,6.0
1214,46.0
1215,35.0
1216,24.0
1217,35.0
1218,35.0
1219,35.0
1220,35.0
1221,45.0
1222,46.0
1223,35.0
1224,35.0
1225,10.0
1226,30.0
1227,30.0
1228,30.0
1229,30.0
1230,10.0
1231,30.0
1232,30.0
1233,30.0
1234,30.0
1235,30.0
1236,30.0
1237,30.0
1238,30.0
1239,46.0
1240,226.0
1241,26.0
1242,30.0
1243,30.0
1244,30.0
1245,30.0
1246,30.0
1247,30.0
1248,30.0
1249,30.0
1250,30.0
1251,30.0
1252,30.0
1253,30.0
1254,30.0
1255,6.0
1256,109.0
1257,24.0
1258,10.0
1259,204.0
1260,216.0
1261,43.0
1262,50.0
1263,235.0
1264,9.0
1265,46.0
1266,46.0
1267,45.0
1268,71.0
1269,37.0
1270,42.0
1271,6.0
1272,495.0
1273,235.0
1274,38.0
1275,10.0
1276,6.0
1277,39.0
1278,46.0
1279,38.0
1280,46.0
1281,55.0
1282,7.0
1283,46.0
1284,250.0
1285,9.0
1286,281.0
1287,9.0
1288,39.0
1289,10.0
1290,214.0
1291,23.0
1292,275.0
1293,10.0
1294,46.0
1295,10.0
1296,11.0
1297,216.0
1298,58.0
1299,10.0
1300,46.0
1301,380.0
1302,53.0
1303,499.0
1304,210.0
1305,387.0
1306,46.0
1307,235.0
1308,10.0
1309,147.0
1310,235.0
1311,0.0
1312,37.0
1313,37.0
1314,51.0
1315,118.0
1316,40.0
1317,235.0
1318,52.0
1319,42.0
1320,46.0
1321,46.0
1322,38.0
1323,10.0
1324,9.0
1325,75.0
1326,46.0
1327,24.0
1328,73.0
1329,230.0
1330,38.0
1331,10.0
1332,39.0
1333,10.0
1334,366.0
1335,235.0
1336,235.0
1337,46.0
1338,9.0
1339,46.0
1340,79.0
1341,92.0
1342,46.0
1343,51.0
1344,357.0
1345,45.0
1346,23.0
1347,7.0
1348,8.0
1349,67.0
1350,50.0
1351,45.0
1352,119.0
1353,46.0
1354,235.0
1355,506.0
1356,66.0
1357,37.0
1358,10.0
1359,71.0
1360,508.0
1361,130.0
1362,10.0
1363,10.0
1364,164.0
1365,38.0
1366,24.0
1367,188.0
1368,6.0
1369,8.0
1370,51.0
1371,157.0
1372,48.0
1373,142.0
1374,10.0
1375,9.0
1376,512.0
1377,46.0
1378,10.0
1379,46.0
1380,11.0
1381,53.0
1382,235.0
1383,7.0
1384,40.0
1385,336.0
1386,7.0
1387,46.0
1388,53.0
1389,9.0
1390,54.0
1391,46.0
1392,38.0
1393,42.0
1394,53.0
1395,43.0
1396,53.0
1397,173.0
1398,250.0
1399,501.0
1400,46.0
1401,64.0
1402,46.0
1403,6.0
1404,11.0
1405,10.0
1406,43.0
1407,10.0
1408,68.0
1409,37.0
1410,58.0
1411,10.0
1412,10.0
1413,163.0
1414,515.0
1415,235.0
1416,50.0
1417,159.0
1418,45.0
1419,37.0
1420,10.0
1421,6.0
1422,5.0
1423,46.0
1424,321.0
1425,8.0
1426,71.0
1427,134.0
1428,43.0
1429,170.0
1430,52.0
1431,46.0
1432,181.0
1433,9.0
1434,248.0
1435,37.0
1436,39.0
1437,38.0
1438,7.0
1439,46.0
1440,340.0
1441,77.0
1442,68.0
1443,71.0
1444,10.0
1445,326.0
1446,159.0
1447,159.0
1448,181.0
1449,440.0
1450,208.0
1451,46.0
1452,76.0
1453,10.0
1454,351.0
1455,45.0
1456,45.0
1457,499.0
1458,10.0
1459,148.0
1460,71.0
1461,164.0
1462,148.0
1463,24.0
1464,307.0
1465,402.0
1466,267.0
1467,10.0
1468,10.0
1469,205.0
1470,10.0
1471,1.0
1472,44.0
1473,328.0
1474,182.0
1475,159.0
1476,178.0
1477,71.0
1478,70.0
1479,478.0
1480,288.0
1481,10.0
1482,10.0
1483,45.0
1484,10.0
1485,246.0
1486,164.0
1487,45.0
1488,196.0
1489,10.0
1490,71.0
1491,45.0
1492,311.0
1493,70.0
1494,6.0
1495,55.0
1496,504.0
1497,65.0
1498,10.0
1499,338.0
1500,246.0
1501,65.0
1502,10.0
1503,235.0
1504,58.0
1505,109.0
1506,64.0
1507,45.0
1508,37.0
1509,51.0
1510,151.0
1511,8.0
1512,444.0
1513,46.0
1514,37.0
1515,6.0
1516,45.0
1517,42.0
1518,46.0
1519,9.0
1520,109.0
1521,46.0
1522,46.0
1523,140.0
1524,7.0
1525,0.0
1526,51.0
1527,10.0
1528,6.0
1529,39.0
1530,6.0
1531,38.0
1532,7.0
1533,24.0
1534,38.0
1535,440.0
1536,38.0
1537,119.0
1538,38.0
1539,38.0
1540,46.0
1541,38.0
1542,43.0
1543,43.0
1544,38.0
1545,38.0
1546,38.0
1547,38.0
1548,38.0
1549,6.0
1550,429.0
1551,38.0
1552,38.0
1553,7.0
1554,38.0
1555,64.0
1556,10.0
1557,104.0
1558,120.0
1559,38.0
1560,38.0
1561,38.0
1562,24.0
1563,58.0
1564,10.0
1565,38.0
1566,46.0
1567,6.0
1568,38.0
1569,142.0
1570,38.0
1571,230.0
1572,10.0
1573,10.0
1574,38.0
1575,38.0
1576,186.0
1577,24.0
1578,38.0
1579,38.0
1580,60.0
1581,38.0
1582,38.0
1583,175.0
1584,38.0
1585,38.0
1586,104.0
1587,38.0
1588,164.0
1589,38.0
1590,38.0
1591,7.0
1592,46.0
1593,38.0
1594,530.0
1595,38.0
1596,104.0
1597,39.0
1598,38.0
1599,444.0
1600,38.0
1601,38.0
1602,38.0
1603,38.0
1604,46.0
1605,170.0
1606,46.0
1607,10.0
1608,477.0
1609,38.0
1610,10.0
1611,37.0
1612,38.0
1613,38.0
1614,38.0
1615,8.0
1616,5.0
1617,164.0
1618,342.0
1619,7.0
1620,104.0
1621,51.0
1622,38.0
1623,38.0
1624,38.0
1625,10.0
1626,104.0
1627,38.0
1628,7.0
1629,272.0
1630,38.0
1631,535.0
1632,38.0
1633,38.0
1634,38.0
1635,38.0
1636,104.0
1637,38.0
1638,38.0
1639,38.0
1640,38.0
1641,24.0
1642,38.0
1643,23.0
1644,46.0
1645,281.0
1646,7.0
1647,24.0
1648,9.0
1649,23.0
1650,23.0
1651,42.0
1652,46.0
1653,391.0
1654,23.0
1655,23.0
1656,24.0
1657,23.0
1658,43.0
1659,38.0
1660,58.0
1661,119.0
1662,143.0
1663,7.0
1664,137.0
1665,204.0
1666,46.0
1667,46.0
1668,42.0
1669,24.0
1670,63.0
1671,61.0
1672,38.0
1673,60.0
1674,7.0
1675,24.0
1676,10.0
1677,50.0
1678,158.0
1679,38.0
1680,6.0
1681,148.0
1682,411.0
1683,70.0
1684,499.0
1685,255.0
1686,10.0
1687,45.0
1688,255.0
1689,65.0
1690,45.0
1691,45.0
1692,335.0
1693,326.0
1694,499.0
1695,159.0
1696,542.0
1697,71.0
1698,37.0
1699,43.0
1700,65.0
1701,23.0
1702,405.0
1703,51.0
1704,6.0
1705,46.0
1706,543.0
1707,255.0
1708,8.0
1709,6.0
1710,77.0
1711,27.0
1712,52.0
1713,9.0
1714,53.0
1715,366.0
1716,71.0
1717,7.0
1718,37.0
1719,46.0
1720,63.0
1721,7.0
1722,198.0
1723,270.0
1724,439.0
1725,70.0
1726,9.0
1727,9.0
1728,50.0
1729,26.0
1730,46.0
1731,164.0
1732,53.0
1733,366.0
1734,235.0
1735,516.0
1736,130.0
1737,39.0
1738,83.0
1739,6.0
1740,43.0
1741,46.0
1742,483.0
1743,10.0
1744,9.0
1745,46.0
1746,5.0
1747,11.0
1748,131.0
1749,164.0
1750,34.0
1751,24.0
1752,45.0
1753,38.0
1754,171.0
1755,118.0
1756,80.0
1757,26.0
1758,53.0
1759,183.0
1760,46.0
1761,46.0
1762,118.0
1763,121.0
1764,80.0
1765,46.0
1766,46.0
1767,483.0
1768,24.0
1769,10.0
1770,38.0
1771,548.0
1772,182.0
1773,24.0
1774,117.0
1775,39.0
1776,37.0
1777,9.0
1778,5.0
1779,42.0
1780,10.0
1781,37.0
1782,106.0
1783,43.0
1784,37.0
1785,24.0
1786,23.0
1787,24.0
1788,23.0
1789,8.0
1790,221.0
1791,171.0
1792,9.0
1793,45.0
1794,37.0
1795,9.0
1796,116.0
1797,309.0
1798,117.0
1799,373.0
1800,37.0
1801,66.0
1802,555.0
1803,46.0
1804,477.0
1805,52.0
1806,241.0
1807,124.0
1808,10.0
1809,46.0
1810,43.0
1811,177.0
1812,37.0
1813,10.0
1814,119.0
1815,77.0
1816,26.0
1817,560.0
1818,6.0
1819,7.0
1820,367.0
1821,46.0
1822,544.0
1823,46.0
1824,118.0
1825,163.0
1826,6.0
1827,69.0
1828,46.0
1829,82.0
1830,186.0
1831,9.0
1832,7.0
1833,241.0
1834,89.0
1835,130.0
1836,10.0
1837,83.0
1838,26.0
1839,7.0
1840,63.0
1841,46.0
1842,46.0
1843,214.0
1844,45.0
1845,42.0
1846,444.0
1847,6.0
1848,118.0
1849,7.0
1850,46.0
1851,134.0
1852,39.0
1853,51.0
1854,216.0
1855,7.0
1856,37.0
1857,216.0
1858,9.0
1859,11.0
1860,118.0
1861,51.0
1862,510.0
1863,46.0
1864,37.0
1865,46.0
1866,9.0
1867,23.0
1868,136.0
1869,10.0
1870,10.0
1871,46.0
1872,7.0
1873,46.0
1874,46.0
1875,216.0
1876,164.0
1877,10.0
1878,7.0
1879,51.0
1880,8.0
1881,372.0
1882,118.0
1883,483.0
1884,166.0
1885,28.0
1886,46.0
1887,9.0
1888,8.0
1889,46.0
1890,46.0
1891,40.0
1892,66.0
1893,67.0
1894,119.0
1895,39.0
1896,9.0
1897,143.0
1898,7.0
1899,24.0
1900,70.0
1901,242.0
1902,23.0
1903,161.0
1904,10.0
1905,117.0
1906,46.0
1907,6.0
1908,55.0
1909,281.0
1910,99.0
1911,281.0
1912,281.0
1913,281.0
1914,284.0
1915,7.0
1916,100.0
1917,7.0
1918,481.0
1919,23.0
1920,301.0
1921,99.0
1922,43.0
1923,6.0
1924,281.0
1925,4.0
1926,172.0
1927,94.0
1928,23.0
1929,434.0
1930,100.0
1931,140.0
1932,77.0
1933,53.0
1934,52.0
1935,444.0
1936,77.0
1937,61.0
1938,51.0
1939,130.0
1940,82.0
1941,51.0
1942,53.0
1943,34.0
1944,405.0
1945,59.0
1946,64.0
1947,37.0
1948,45.0
1949,283.0
1950,163.0
1951,60.0
1952,60.0
1953,63.0
1954,51.0
1955,281.0
1956,10.0
1957,63.0
1958,7.0
1959,63.0
1960,7.0
1961,450.0
1962,11.0
1963,53.0
1964,10.0
1965,63.0
1966,63.0
1967,10.0
1968,63.0
1969,216.0
1970,46.0
1971,10.0
1972,23.0
1973,6.0
1974,407.0
1975,39.0
1976,38.0
1977,10.0
1978,485.0
1979,63.0
1980,63.0
1981,60.0
1982,46.0
1983,40.0
1984,210.0
1985,6.0
1986,38.0
1987,164.0
1988,7.0
1989,60.0
1990,92.0
1991,516.0
1992,50.0
1993,50.0
1994,10.0
1995,176.0
1996,136.0
1997,72.0
1998,46.0
1999,46.0
2000,326.0
2001,6.0
2002,137.0
2003,130.0
2004,46.0
2005,108.0
2006,230.0
2007,555.0
2008,250.0
2009,168.0
2010,51.0
2011,221.0
2012,429.0
2013,131.0
2014,46.0
2015,563.0
2016,94.0
2017,46.0
2018,46.0
2019,34.0
2020,137.0
2021,74.0
2022,529.0
2023,46.0
2024,188.0
2025,50.0
2026,10.0
2027,43.0
2028,94.0
2029,23.0
2030,342.0
2031,109.0
2032,10.0
2033,23.0
2034,10.0
2035,560.0
2036,10.0
2037,45.0
2038,46.0
2039,109.0
2040,38.0
2041,352.0
2042,86.0
2043,38.0
2044,46.0
2045,88.0
2046,26.0
2047,288.0
2048,42.0
2049,53.0
2050,51.0
2051,46.0
2052,6.0
2053,134.0
2054,83.0
2055,10.0
2056,219.0
2057,130.0
2058,24.0
2059,148.0
2060,7.0
2061,50.0
2062,216.0
2063,46.0
2064,37.0
2065,51.0
2066,46.0
2067,50.0
2068,9.0
2069,542.0
2070,46.0
2071,281.0
2072,134.0
2073,287.0
2074,46.0
2075,188.0
2076,366.0
2077,171.0
2078,6.0
2079,10.0
2080,39.0
2081,10.0
2082,37.0
2083,83.0
2084,173.0
2085,42.0
2086,46.0
2087,10.0
2088,10.0
2089,9.0
2090,7.0
2091,414.0
2092,7.0
2093,42.0
2094,37.0
2095,38.0
2096,7.0
2097,91.0
2098,7.0
2099,125.0
2100,284.0
2101,87.0
2102,50.0
2103,8.0
2104,34.0
2105,183.0
2106,50.0
2107,11.0
2108,281.0
2109,161.0
2110,42.0
2111,26.0
2112,42.0
2113,46.0
2114,183.0
2115,72.0
2116,7.0
2117,42.0
2118,45.0
2119,53.0
2120,250.0
2121,284.0
2122,373.0
2123,312.0
2124,175.0
2125,528.0
2126,324.0
2127,10.0
2128,44.0
2129,151.0
2130,195.0
2131,10.0
2132,45.0
2133,335.0
2134,64.0
2135,566.0
2136,312.0
2137,64.0
2138,24.0
2139,42.0
2140,71.0
